"lang","doc_key","from_id","to_id","text","author_name","year_birth","year_death","from_placename","from_latitude","from_longitude","from_type","from_type_detail","to_placename","to_latitude","to_longitude","to_type","to_type_detail"
"de","00-1734-0000-0004-C1BB-A#0","Q491788","Q522236","Von dem Pentling bis zu dem Wendelstein","Scheffel, Joseph Viktor von",1826,1886,"Pentling",48.983611111111,12.058888888889,"village","village","Wendelstein",49.353611111111,11.148333333333,"city","city"
"de","00-1734-0000-0004-CB82-7#0","Q991372","Q41843","von Dan bis Berseba","Schiller, Friedrich",1759,1805,"Dan",33.240277777778,35.653055555556,"village","kibbutz","Beersheba",31.258888888889,34.797777777778,"city","city"
"de","00-1734-0000-0004-D6D6-5#0","Q1055","Q11812551","von Hamburg bis nach Schwaben","Schlegel, Friedrich",1772,1829,"Hamburg",53.55,10,"city","city","Swabia",48.37844,9.963274,"region","region"
"de","00-1734-0000-0005-0A4E-4#0","Q25286","Q1171","von Upsal bis Goa","Seume, Johann Gottfried",1763,1810,"Uppsala",59.849760548324,17.638946597524,"city","city","Goa",15.401944,74.043333,"region","region"
"de","00-1734-0000-0005-0A83-A#0","Q131716","Q81483","von dem Kattegat setzten bis in die Levante","Seume, Johann Gottfried",1763,1810,"Kattegat",56.928333333333,11.428055555556,"sea","sea area","Levant",34,36,"region","region"
"de","00-1734-0000-0005-0A83-A#0","Q406","Q17","von Stambul stracks mit einem Fuße nach Japan","Seume, Johann Gottfried",1763,1810,"Istanbul",41.01,28.960277777778,"city","city","Japan",35,136,"country","country"
"de","00-1734-0000-0005-1A1D-2#0","Q552","Q602","von der Oder bis hin zu dem Rhodan","Stolberg, Friedrich Leopold Graf zu",1750,1819,"Oder",53.6017,14.5897,"river","river","Rhône",43.3342,4.8442,"river","river"
"de","00-1734-0000-0005-5DFA-3#0","Q1711","Q1491774","von Potsdam bis Petzow","Tucholsky, Kurt",1890,1935,"Potsdam",52.4,13.066666666667,"city","city","Petzow",52.3456,12.9444,"village","village"
"de","00-1734-0000-0005-5FE1-B#0","Q13696","Q584","von der Etsch bis an den Rhein","Tucholsky, Kurt",1890,1935,"Adige",45.1596,12.3311,"river","river","Rhine",47.6662,9.1786,"river","river"
"de","00-1734-0000-0005-61C8-5#0","Q1017","Q474697","von Aachen bis Dirschau","Tucholsky, Kurt",1890,1935,"Aachen",50.776207,6.083788,"city","city","Tczew",54.091111111111,18.786388888889,"city","city"
"de","00-1734-0000-0005-68AC-9#0","Q2044","Q1630","von Florenz bis Altona","Tucholsky, Kurt",1890,1935,"Florence",43.771388888889,11.254166666667,"city","city","Altona",53.55,9.9333,"city part","city part"
"de","00-1734-0000-0005-68AC-9#0","Q2044","Q1630","von Florenz bis Altona","Tucholsky, Kurt",1890,1935,"Florence",43.771388888889,11.254166666667,"city","city","Altona",53.55,9.9333,"city part","city part"
"de","00-1734-0000-0005-68AC-9#0","Q2044","Q1630","von Florenz bis Altona","Tucholsky, Kurt",1890,1935,"Florence",43.771388888889,11.254166666667,"city","city","Altona",53.55,9.9333,"city part","city part"
"de","00-1734-0000-0005-203A-B#0","Q45","Q148","von Portugal bis China","Strachwitz, Moritz von",1822,1847,"Portugal",38.7,-9.18333333333333,"country","country","People's Republic of China",35.8447222222222,103.451944444444,"country","country"
"de","00-1734-0000-0005-735F-2#1","Q5089","Q3392","Von dem Ganges bis zu dem Nil","Uz, Johann Peter",1720,1796,"Ganges",30.1451,78.5974,"river","river","Nile",31.4653,30.3667,"river","river"
"de","00-1734-0000-0005-965A-E#0","Q12444","Q12434","von Königswinter bis Honnef","Weerth, Georg",1822,1856,"Königswinter",50.683333333333,7.1833333333333,"city","city","Bad Honnef",50.645,7.2269444444444,"city","city"
"de","00-1734-0000-0005-6323-7#0","Q1726","Q226884","von München bis Zossen","Tucholsky, Kurt",1890,1935,"Munich",48.1375,11.575,"city","city","Zossen",52.216666666667,13.449722222222,"city","city"
"de","00-1734-0000-0005-A6BA-6#0","Q84","Q656","von London bis nach Petersburg","Wieland, Christoph Martin",1733,1813,"London",51.507222222222,-0.1275,"city","city","Saint Petersburg",59.95,30.316666666667,"city","city"
"en","abbey-stories---24","Q1851740","Q216868","From Lookout Mountain to the Chesapeake","Abbey, Henry",1842,1911,"Lookout Mountain",34.996388888889,-85.350833333333,"city","city","Chesapeake Bay",37.2480611111111,-76.1194388888889,"bay","bay"
"en","akenside-poeticalWorks---2","Q12792","Q115457","from fair Valclusa 's bowers To Arno","Akenside, Mark",1721,1770,"Vaucluse",44,5.1666666666667,"region","region","Arno",43.7255555555556,11.6716666666667,"river","river"
"en","allingham-sixteenPoems---5","Q1120038","Q2487413","From Slieveleague to Rosses","Allingham, William",1824,1889,"Slieve League",54.638055555556,-8.6813888888889,"mountain","mountain","Rosses Point",54.3092,-8.5661,"village","village"
"en","arnold-lightOfAsia---2","Q5451","Q5089","from Himalay's broad feet , To bear its tribute into Gunga","Arnold, Edwin",1832,1904,"Himalayas",29,84,"mountain","mountain","Ganges",30.1451,78.5974,"river","river"
"en","arnold-poeticalWorks---40","Q22890","Q23148","From Ireland to Cornwall","Arnold, Matthew",1822,1888,"Ireland",53.351,-7.921,"island","island","Cornwall",50.3,-4.9,"region","historic region"
"en","arnold-poeticalWorks---40","Q22890","Q934922","From Ireland to Cornwall bore , To Tyntagel","Arnold, Matthew",1822,1888,"Ireland",53.351,-7.921,"island","island","Tintagel Castle",50.6683,-4.7608,"castle/fort","castle"
"en","arnold-poeticalWorks---40","Q23148","Q934922","From Ireland to Cornwall bore , To Tyntagel","Arnold, Matthew",1822,1888,"Cornwall",50.3,-4.9,"region","historic region","Tintagel Castle",50.6683,-4.7608,"castle/fort","castle"
"en","barlow-columbiad---1","Q40430","Q183124","From Bahia 's coast to Cochabamba","Barlow, Joel",1754,1812,"Bahia",-12.52,-41.69,"region","region","Cochabamba",-17.3935419,-66.1570139,"city","city"
"en","bierce-blackBeetles---48","Q493261","Q16553","From Walnut Creek to San Jose","Bierce, Ambrose",1842,1914,"Walnut Creek",37.9063131,-122.064963,"city","city","San Jose",37.304166666667,-121.87277777778,"city","city"
"en","bierce-blackBeetles---102","Q476913","Q16552","From Siskiyou to San Diego","Bierce, Ambrose",1842,1914,"Siskiyou Mountains",41.94,-123.48,"mountain","mountain","San Diego",32.715,-117.1625,"city","city"
"en","bierce-shapesOfClay---68","Q188155","Q42053","From Astrabad to Ispahan","Bierce, Ambrose",1842,1914,"Gorgan",36.8466666666667,54.43,"city","city","Isfahan",32.6525,51.6747222222222,"city","city"
"en","blind-ascentOfMan---5","Q668","Q5684","From mystic Ind to fleshly Babylon","Blind, Mathilde",1841,1896,"India",22.8,83,"country","country","Babylon",32.5425,44.4211111111111,"ancient city","ancient city"
"en","bowles-poeticalWorks1---53","Q3392","Q668","from the shore Of ancient Nile to India","Bowles, William Lisle",1762,1850,"Nile",31.4653,30.3667,"river","river","India",22.8,83,"country","country"
"en","bowles-poeticalWorks1---118","Q11767","Q79","From Shinar's plain to Egypt","Bowles, William Lisle",1762,1850,"Mesopotamia",33.7,43.5,"region","historic region","Egypt",27,29,"country","country"
"en","bowles-poeticalWorks1---133","Q2868","Q298","From Lima bound to Chili","Bowles, William Lisle",1762,1850,"Lima",-12.06,-77.0375,"city","city","Chile",-33,-71,"country","country"
"en","bowles-poeticalWorks2---1","Q19686","Q216373","From Thames to Tyne","Bowles, William Lisle",1762,1850,"River Thames",51.6944444444444,-2.02972222222222,"river","river","River Tyne",55.0119,-1.4158,"river","river"
"en","bowles-poeticalWorks2---13","Q192896","Q3073271","From Carlisle - Wall to Flamborough Head","Bowles, William Lisle",1762,1850,"Carlisle",54.8947222222222,-2.93638888888889,"city","city","Flamborough Head",54.11599,-0.08305,"cape","cape"
"en","bowles-poeticalWorks2---14","Q209176","Q19714","From Ely to the banks of Trent","Bowles, William Lisle",1762,1850,"Ely",52.398055555556,0.26222222222222,"city","city","River Trent",53.7,-0.7,"river","river"
"en","brooke-1914---32","Q2041191","Q2224061","From Haslingfield to Madingley","Brooke, Rupert",1887,1915,"Haslingfield",52.15,0.0533,"village","village","Madingley",52.225,0.040919444444444,"village","village"
"en","browning-poeticalWorks4---53","Q739037","Q19714","from Nicaea up to Trent","Browning, Elizabeth Barrett",1806,1861,"Nicaea",40.429,29.7195,"ancient city","ancient city","River Trent",53.7,-0.7,"river","river"
"en","browning-poeticalWorks4---53","Q5776","Q124110","From Bethlehem to Loreto","Browning, Elizabeth Barrett",1806,1861,"Bethlehem",31.704444444444,35.206111111111,"city","city","Loreto",43.4403,13.607430555556,"city","city"
"en","browning-poeticalWorks4---55","Q1471","Q584","From the Seine back to the Rhine","Browning, Elizabeth Barrett",1806,1861,"Seine",49.434722222222,0.1175,"river","river","Rhine",47.6662,9.1786,"river","river"
"en","browning-selection---48","Q163108","Q840597","from Malo Roads to Croisic Point","Browning, Robert",1812,1889,"Saint-Malo",48.647222222222,-2.0088888888889,"city","city","Le Croisic",47.293055555556,-2.5105555555556,"city","city"
"en","byron-poeticalWorks1---2","Q46","Q23792","from Europe to Palestine","Byron, George Gordon",1788,1824,"Europe",48.690959,9.14062,"continent","continent","Palestine",31.625321,35.145264,"region","region"
"en","byron-works6---11","Q189","Q30151210","from Iceland to Barbadoes","Byron, George Gordon",1788,1824,"Iceland",65,-19,"country","country","Barbados",13.1,-59.616666666667,"island","island"
"en","campbell-mountainSinger---39","Q434165","Q1755549","From Edair to Acaill Sound","Campbell, Joseph",1879,1944,"Howth",53.3851,-6.0591,"city part","city part","Achill Sound",53.9278,-9.9392,"city","city"
"en","campbell-mountainSinger---54","Q4856854","Q55299","from Banna to Laoi","Campbell, Joseph",1879,1944,"Banna Strand",52.3582,-9.8368,"default","beach","County Laois",53,-7.4,"region","region"
"en","carman-balladsOfLost---8","Q6869752","Q1542630","From Minudie to Manan","Carman, Bliss",1861,1929,"Minudie",45.7746,-64.3615,"village","village","Grand Manan Island",44.666666666667,-66.75,"island","island"
"en","carman-laterPoems---3","Q5684","Q220","From Babylon to Rome","Carman, Bliss",1861,1929,"Babylon",32.5425,44.4211111111111,"ancient city","ancient city","Rome",41.893055555556,12.482777777778,"city","city"
"en","carman-sappho---90","Q3392","Q128087","From the seven mouths of Nile to Lesbos","Carman, Bliss",1861,1929,"Nile",31.4653,30.3667,"river","river","Lesbos",39.21,26.28,"island","island"
"en","cawein-idyllicMonologues---1","Q1509","Q1397","From Tennessee to Ohio","Cawein, Madison Julius",1865,1914,"Tennessee",36,-86,"region","region","Ohio",40.5,-82.5,"region","region"
"en","chesteron-balladOfStBarbara---29","Q207639","Q170263","From Chichester to Chester","Chesterton, Gilbert Keith",1874,1936,"Chichester",50.8365,-0.7792,"city","city","Chester",53.2,-2.8833333333333,"city","city"
"en","chesterton-balladOfWhiteHorse---4","Q229","Q107393","From Cyprus round to Skye","Chesterton, Gilbert Keith",1874,1936,"Cyprus",35,33,"country","country","Isle of Skye",57.333333333333,-6.2666666666667,"island","island"
"en","chesterton-balladOfWhiteHorse---5","Q31945","Q216373","From red Arabia to the Tyne","Chesterton, Gilbert Keith",1874,1936,"Arabian Peninsula",23,46,"region","land","River Tyne",55.0119,-1.4158,"river","river"
"en","chesterton-balladOfWhiteHorse---6","Q170263","Q550995","From Chester to the Humber","Chesterton, Gilbert Keith",1874,1936,"Chester",53.2,-2.8833333333333,"city","city","Humber",53.5425,0.0925,"river","river"
"en","chesterton-balladOfWhiteHorse---7","Q584","Q220","from Rhine to Rome","Chesterton, Gilbert Keith",1874,1936,"Rhine",47.6662,9.1786,"river","river","Rome",41.893055555556,12.482777777778,"city","city"
"en","chesterton-balladOfWhiteHorse---9","Q953957","Q43382","From Wantage Town to Plymouth Bluff","Chesterton, Gilbert Keith",1874,1936,"Wantage",51.589,-1.427,"city","city","Plymouth",50.371388888889,-4.1422222222222,"city","city"
"en","churchill-poeticalWorks---16","Q142","Q21","From France to England","Churchill, Charles",1731,1764,"France",47,2,"country","country","England",53,-1,"country","country"
"en","churchill-poeticalWorks---16","Q142","Q142","From France to England , hence to France","Churchill, Charles",1731,1764,"France",47,2,"country","country","France",47,2,"country","country"
"en","churchill-poeticalWorks---16","Q21","Q142","From France to England , hence to France","Churchill, Charles",1731,1764,"England",53,-1,"country","country","France",47,2,"country","country"
"en","clough-amours---4","Q1308","Q7024","from Como straight to Lugano","Clough, Arthur Hugh",1819,1861,"Como",45.81025,9.0861388888889,"city","city","Lugano",46.010277777778,8.9625,"city","city"
"en","clough-amours---4","Q490","Q1308","from Milan to Como","Clough, Arthur Hugh",1819,1861,"Milan",45.466944444444,9.19,"city","city","Como",45.81025,9.0861388888889,"city","city"
"en","combe-heroicEpistle---1","Q23220","Q19709","From Berkshire 's hills to Avon","Combe, William",1742,1823,"Berkshire",51.42,-1,"region","region","River Avon",51.9964,-2.1636,"river","river"
"en","combe-heroicEpistle---1","Q2405266","Q464955","From Buscot 's meads , to Windsor's","Combe, William",1742,1823,"Buscot",51.677,-1.667,"village","village","Windsor",51.483333333333,-0.6,"city","city"
"en","coventry-unknownEros---29","Q79","Q163329","From Egypt , and to Canaan","Patmore, Coventry Kersey Dighton",1823,1896,"Egypt",27,29,"country","country","Canaan",32.766667,35.333333,"ancient region","ancient region"
"en","crosland-outlookOdes---24","Q29520","Q419","From China to Peru","Crosland, Thomas William Hodgson",1865,1924,"China",35,105,"country","country","Peru",-9.4,-76,"country","country"
"en","darwin-botanicGarden1---1","Q794","Q79","From Persia 's rocks to Egypt's","Darwin, Erasmus",1731,1802,"Iran",32,53,"country","country","Egypt",27,29,"country","country"
"en","davis-selection---1","Q936301","Q1012476","from Bearbha' sbanks to Eóchaill","Davis, Thomas Osborne",1814,1845,"Barrow",52.242138888889,-6.9688611111111,"river","river","Youghal",51.951671,-7.845612,"city","city"
"en","davis-selection---6","Q490","Q6231","From Milan to Cremona","Davis, Thomas Osborne",1814,1845,"Milan",45.466944444444,9.19,"city","city","Cremona",45.1333333333333,10.0247222222222,"city","city"
"en","davis-selection---9","Q45797","Q3711","from Dunkirk to Belgrade","Davis, Thomas Osborne",1814,1845,"Dunkirk",51.037777777778,2.3763888888889,"city","city","Belgrade",44.8177777777778,20.4569444444444,"city","city"
"en","davis-selection---22","Q1020354","Q192820","From Carrick streets to Shannon shore","Davis, Thomas Osborne",1814,1845,"Carrickfergus",54.7136111111111,-5.8075,"city","city","River Shannon",52.6767,-8.7545,"river","river"
"en","davis-selection---22","Q192820","Q1016302","From Carrick streets to Shannon shore , From Slievenamon to Ballindeary","Davis, Thomas Osborne",1814,1845,"River Shannon",52.6767,-8.7545,"river","river","Ballingeary",51.85,-9.2333333333333,"village","village"
"en","davis-selection---22","Q1520625","Q1016302","From Slievenamon to Ballindeary","Davis, Thomas Osborne",1814,1845,"Slievenamon",52.43,-7.563,"mountain","mountain","Ballingeary",51.85,-9.2333333333333,"village","village"
"en","davis-selection---22","Q1016302","Q2333034","From Slievenamon to Ballindeary , From Longford Pass to Gaillte Mór","Davis, Thomas Osborne",1814,1845,"Ballingeary",51.85,-9.2333333333333,"village","village","Galtymore",52.366,-8.179,"mountain","mountain"
"en","devere-legendsofTheSaxonSaints---3","Q19686","Q1540243","from Thames to Stour","De Vere, Aubrey",1814,1902,"River Thames",51.6944444444444,-2.02972222222222,"river","river","River Stour",51.313217,1.364409,"river","river"
"en","devere-legendsofTheSaxonSaints---11","Q550995","Q503262","From Humber 's bank to Tweed","De Vere, Aubrey",1814,1902,"Humber",53.5425,0.0925,"river","river","River Tweed",55.764164,-1.986574,"river","river"
"en","devere-legendsofTheSaxonSaints---13","Q535233","Q160642","from Sherburne and from Winbourne flashed To Sarum","De Vere, Aubrey",1814,1902,"Wimborne Minster",50.804,-1.978,"city","city","Salisbury",51.074,-1.7936,"city","city"
"en","devere-legendsofTheSaxonSaints---13","Q535233","Q160642","from Winbourne flashed To Sarum","De Vere, Aubrey",1814,1902,"Wimborne Minster",50.804,-1.978,"city","city","Salisbury",51.074,-1.7936,"city","city"
"en","devere-mayCarols---46","Q5776","Q430776","From Bethlehem 's crib to Nazareth","De Vere, Aubrey",1814,1902,"Bethlehem",31.704444444444,35.206111111111,"city","city","Nazareth",32.702102777778,35.29785,"city","city"
"en","dobson-collected---14","Q216185","Q2339242","From Charing Cross to Ludgate Hill","Dobson, Austin Henry",1840,1921,"Charing Cross",51.5073,-0.12755,"city part","city part","Ludgate Hill",51.5137,-0.101,"city part","city part"
"en","doesticks-nothingToSay---1","Q41843","Q882375","From Dan to Beersheba — from Dublin to Dennevitz","Thomson, Mortimer",1831,1875,"Beersheba",31.258888888889,34.797777777778,"city","city","Dennewitz",51.9697,13.0114,"village","village"
"en","doesticks-nothingToSay---1","Q1761","Q882375","from Dublin to Dennevitz","Thomson, Mortimer",1831,1875,"Dublin",53.3497222222222,-6.26027777777778,"city","city","Dennewitz",51.9697,13.0114,"village","village"
"en","doyle-guardsCameThrough---3","Q735865","Q1030579","From Poelcapelle to Festubert","Doyle, Arthur Conan",1859,1930,"Langemark-Poelkapelle",50.9133,2.9181,"region","region","Festubert",50.543333333333,2.7366666666667,"city","city"
"en","doyle-guardsCameThrough---9","Q1860807","Q2624470","From Helen 's Point to Bembridge Bay","Doyle, Arthur Conan",1859,1930,"St Helens",50.697980555556,-1.1123694444444,"village","village","Bembridge",50.6897,-1.0889,"village","village"
"en","doyle-songsOfAction---4","Q854791","Q52028","From Bhamo south to Kiang - mai","Doyle, Arthur Conan",1859,1930,"Bhamo",24.25256,97.23357,"city","city","Chiang Mai",18.788888888889,98.983333333333,"city","city"
"en","doyle-songsOfTheRoad---1","Q217142","Q19682","from Snowdon 's vales To Severn","Doyle, Arthur Conan",1859,1930,"Snowdon",53.068863888889,-4.0755888888889,"mountain","mountain","River Severn",52.494444444444,-3.7375,"river","river"
"en","drinkwater-poems---51","Q170497","Q281749","from Gloucester lay to Stroud","Drinkwater, John",1882,1937,"Gloucester",51.864444444444,-2.2444444444444,"city","city","Stroud",51.744166666667,-2.215,"city","city"
"en","drinkwater-poems---80","Q7356450","Q767811","From Rodboro ’ to Campden","Drinkwater, John",1882,1937,"Rodborough",51.739,-2.228,"city","city","Chipping Campden",52.054,-1.773,"city","city"
